Pricing Date,838 | Share Price (Daily)($)
06/21/2024,0.09609286414390868
06/20/2024,0.09354261250421261
06/19/2024,0.09351445246647572
06/18/2024,0.08965175416464415
06/17/2024,0.08833922261484099
06/14/2024,0.0908888416665173
06/13/2024,0.09090327123743677
06/12/2024,0.09092201324387973
06/11/2024,0.0908932631449581
06/07/2024,0.09344825334973585
06/06/2024,0.09218430715811145
06/05/2024,0.09217722608000982
06/04/2024,0.0934378471920007
06/03/2024,0.09207255317189945
05/31/2024,0.09206960973994172
05/30/2024,0.09210812470416661
05/29/2024,0.09342624765634498
05/28/2024,0.09345602957819325
05/27/2024,0.09605889563008871
05/24/2024,0.09599655948330812
05/23/2024,0.09732285319872046
05/22/2024,0.09863398337825237
05/21/2024,0.10122235604643416
05/20/2024,0.10515301045374804
05/17/2024,0.10510772259764763
