Pricing Date,532509 | Share Price (Daily)($)
06/05/2024,5.401700915213262
06/04/2024,5.034587351766355
06/03/2024,5.350495344936701
05/31/2024,5.3021189304218215
05/30/2024,5.250478052785669
05/29/2024,4.936949084226235
05/28/2024,4.897653525721546
05/27/2024,4.956444641205138
05/24/2024,5.001745704963821
05/23/2024,4.935598869873335
05/22/2024,4.889103460202626
05/21/2024,4.925132463490745
05/18/2024,4.96988656894157
05/17/2024,4.96988656894157
05/16/2024,4.931312577182767
05/15/2024,4.9349142637299686
05/14/2024,4.868988756779283
05/13/2024,4.869109383437723
05/10/2024,4.894332223225125
05/09/2024,4.87228304172323
05/08/2024,4.909718919190914
05/07/2024,4.949711980807509
05/06/2024,5.1385984203301645
05/03/2024,5.021687694796512
05/02/2024,4.9947039483143705
04/30/2024,5.05936335645569
04/29/2024,5.025818133449013
04/26/2024,5.02051612872282
04/25/2024,5.001326404818751
04/24/2024,5.045510407865427
04/23/2024,5.052330279282924
04/22/2024,5.089993776164991
04/19/2024,5.056186512838349
04/18/2024,5.001435990713927
04/16/2024,5.031184981494561
04/15/2024,5.038650611643685
04/12/2024,5.124837157222682
04/10/2024,5.128850986248298
04/09/2024,5.115838004672942
04/08/2024,5.176378756492239
04/05/2024,5.167141516430921
04/04/2024,5.080556078616688
04/03/2024,5.053365358135792
04/02/2024,4.9260906443868855
04/01/2024,5.017151476130014
03/28/2024,4.937451354051361
03/27/2024,4.857351672261072
03/26/2024,4.873077924836974
03/22/2024,4.892332771986772
03/21/2024,4.855541627255453
03/20/2024,4.788953136887499
03/19/2024,4.752849421444606
03/18/2024,4.9106981343688565
03/15/2024,4.926494625368069
03/14/2024,4.885683211914701
03/13/2024,4.828285388417184
03/12/2024,5.073055379093287
03/11/2024,5.1315395101954
03/07/2024,5.223095525997581
03/06/2024,5.2513246040677535
03/05/2024,5.238169928331844
03/04/2024,5.2312725509284554
03/02/2024,5.175584900832969
03/01/2024,5.214204165570442
02/29/2024,5.12874643376299
02/28/2024,5.17060212301111
02/27/2024,5.221999838339383
02/26/2024,5.175867269984917
02/23/2024,5.097189879221515
02/22/2024,4.790628656910883
02/21/2024,4.705392839698247
02/20/2024,4.747974933201445
02/19/2024,4.67555895961136
02/16/2024,4.608203336746371
02/15/2024,4.639566395663956
02/14/2024,4.632830284124441
02/13/2024,4.62160600808781
02/12/2024,4.708229606813702
02/09/2024,4.861918385785273
02/08/2024,4.809754451914503
02/07/2024,4.856047915737717
02/06/2024,4.713630398401098
02/05/2024,4.677802859292702
02/02/2024,4.68814924995634
02/01/2024,4.726419734037937
01/31/2024,4.74617993332948
01/30/2024,4.677299993381747
01/29/2024,4.687800654223591
01/25/2024,4.715034323428373
01/24/2024,4.697885650696261
01/23/2024,4.651078877101826
01/20/2024,4.712758199946572
01/19/2024,4.684480447438276
01/18/2024,4.707261360904063
01/17/2024,4.731792935971725
01/16/2024,4.84745619895395
01/15/2024,4.896308147432609
01/12/2024,4.912865475888555
01/11/2024,4.856559966780408
01/10/2024,4.87954709708504
01/09/2024,4.917963744005969
01/08/2024,4.684404785559027
01/05/2024,4.792086259958949
01/04/2024,4.731171427472992
01/03/2024,4.791302552480458
01/02/2024,4.858064314719959
01/01/2024,4.93592369711918
12/29/2023,4.8811137060423455
12/28/2023,4.837100264486655
12/27/2023,4.463980153150243
12/26/2023,4.391528348051917
12/22/2023,4.457151103014123
12/21/2023,4.34664020032394
12/20/2023,4.358476090611088
12/19/2023,4.500237709801467
12/18/2023,4.542501744339917
12/15/2023,4.6025830356088875
12/14/2023,4.585504045326867
12/13/2023,4.556143445032334
12/12/2023,4.436743430322144
12/11/2023,4.455623643406205
12/08/2023,4.481994127868656
12/07/2023,4.475892808936188
12/06/2023,4.412795246300572
12/05/2023,4.511740964520356
12/04/2023,4.551541577699903
12/01/2023,4.556752278376139
11/30/2023,4.560473497682285
11/29/2023,4.538434492102139
11/28/2023,4.486814919334519
11/24/2023,4.522634164482326
11/23/2023,4.479607969776602
11/22/2023,4.44205699469426
11/21/2023,4.502816962291609
11/20/2023,4.493927708414822
11/17/2023,4.496172818302252
11/16/2023,4.506690369231508
11/15/2023,4.412233482693291
11/13/2023,4.373908174961133
11/10/2023,4.422393507179561
11/09/2023,4.611863812538123
11/08/2023,4.613859601694152
11/07/2023,4.676686851211073
11/06/2023,4.58092139970462
11/03/2023,4.497689822954573
11/02/2023,4.476859052503258
11/01/2023,4.477834210245035
10/31/2023,4.364103998837679
10/30/2023,4.505932651198539
10/27/2023,4.44319021057119
10/26/2023,4.3575915538633385
10/25/2023,4.406687917243039
10/23/2023,4.488603676575012
10/20/2023,4.520327041272185
10/19/2023,4.5225405151774005
10/18/2023,4.592818153218815
10/17/2023,4.617740676235662
10/16/2023,4.68340585110219
10/13/2023,4.690971096461207
10/12/2023,4.700694629526917
10/11/2023,4.665804744580415
10/10/2023,4.704230802976381
10/09/2023,4.6949173903389
10/06/2023,4.698947368421053
10/05/2023,4.699857772994167
10/04/2023,4.643762083748634
10/03/2023,4.738638685561124
09/29/2023,4.65078211133953
09/28/2023,4.772655378919731
09/27/2023,4.928604052982043
09/26/2023,4.808333243255903
09/25/2023,4.889885856556933
09/22/2023,4.900460156342276
09/21/2023,4.950203276480069
09/20/2023,4.99260332735732
09/18/2023,5.010614385614386
09/15/2023,4.980388854131575
09/14/2023,5.0568291273357735
09/13/2023,5.048031985141141
09/12/2023,4.934339504273813
09/11/2023,5.09927792391366
09/08/2023,5.11375269477665
09/07/2023,5.050717673422207
09/06/2023,5.073534712709971
09/05/2023,5.07487701098774
09/04/2023,5.077062556663646
09/01/2023,5.146953006238988
08/31/2023,5.120221519561314
08/30/2023,4.953593352597307
08/29/2023,4.923022165403375
08/28/2023,4.709947593285162
08/25/2023,4.6279209629270195
08/24/2023,4.701327098798092
08/23/2023,4.713815725720488
08/22/2023,4.675513915148303
08/21/2023,4.700640268958687
08/18/2023,4.928095615996923
08/17/2023,4.830075187969925
08/16/2023,4.923999143652323
08/14/2023,4.830729088384006
08/11/2023,4.893278152487361
08/10/2023,4.919728516641059
08/09/2023,4.947346955028616
08/08/2023,4.957279805810718
08/07/2023,4.728252334529289
08/04/2023,4.953524057814693
08/03/2023,5.0470644649700995
08/02/2023,5.121638150674666
08/01/2023,5.107406741704032
