Date,Panasonic_Share_Price,Magna_Share_Price,Strattec_Share_Price,PHA_Share_Price,Syrah_Share_Price,Amperex_Share_Price,Kongsberg_Share_Price,FlexQube_Share_Price,Ganfeng_Lithium_Share_Price,Suprajit_Share_Price,Core_Lithium_Share_Price,Liontown_Share_Price,MS_Industrie_Share_Price,Pirelli_Share_Price,EXEL_Share_Price,EVgo_Share_Price,JinFu_Share_Price,Piedmont_Lithium_Share_Price,Yusei_Share_Price,Ayvens_Share_Price,STM_Share_Price,EVA_Share_Price,Samsung_Share_Price,BP_Share_Price,WTI_Oil_Price,Brent_Oil_Price,USD_CNY_Rate,EUR_USD_Rate,Aluminum_Spot_Rate,Cobalt_Spot_Rate,Nickel_Spot_Rate,Copper_Spot_Rate,Lithium_Spot_Rate,10Y_Bond_Yield,Consumer_Confidence_Index,Consumer_Sentiment_Index,Unemployment_Rate,CPI_Auto,CPI_New_Vehicles,US_Interest_Rate,Manufacturing_PMI,GSCPI,US_GDP,China_GDP,EU_GDP,Credit_Delinquency_Rate
1629331200000000000,11.401438167020588,77.77821209396865,40.41,8.631392758133918,0.8881885251772796,43.02786095927323,0.2900469330530433,12.783756788174854,19.5396102856263,4.698511610622043,0.236372752668147,0.6410715564787623,2.2788360406684585,6.118966927661563,96.29543064157998,8.7,1.6875817999846026,0.5121409641143185,0.1283611363554679,13.766506953371506,41.89552413228935,0.1129577999928117,145.41558242767488,3.931655462644149,63.69,66.8,6.4942,1.1693,2562.26,51198.0,18384.0,8894.0,18400.0,1.24,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1629417600000000000,11.148150172140555,77.49399015084916,39.79,8.471417437565652,0.8451005562687206,42.22188033530723,0.2888504394155287,12.810571328807686,19.80312220256864,4.449226630800269,0.2175153330480673,0.599058622165169,2.348130841121495,6.058411214953271,96.49532710280371,8.48,1.658078904868107,0.4885180430751676,0.1283730005905158,13.71495327102804,42.51168224299065,0.1116845105137487,140.62552946358983,3.920006536748784,62.25,65.51,6.5012,1.169,2562.75,51200.0,18479.0,9044.0,18400.0,1.26,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1629676800000000000,11.382521000751249,78.56540283986534,39.64,8.755520248742194,0.8894490457328053,44.73415767954949,0.2958589832271835,11.576687531449046,20.38769667515236,4.140303541315345,0.2268635217861001,0.6301764494058336,2.287926786342837,6.063592631702453,96.91423207790685,8.8,1.7079379773200651,0.511343176089305,0.1283230867348575,13.821424381086471,42.795963862489735,0.1167740089287203,143.9322109183473,4.046139708403627,65.65,69.07,6.4805,1.1732,2623.5,51181.0,18898.0,9301.45,18400.0,1.25,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1629763200000000000,11.434407170668102,80.63198470800053,40.65,9.050433648740231,0.9218262321260072,44.89840745433754,0.299712506802648,11.250353730447047,21.14799610594308,4.494668439807184,0.2467881251360964,0.656891921318139,2.408930669800234,6.098707403055229,96.59224441833138,9.23,1.7013320147108817,0.5298686216157363,0.1283960762159108,13.936545240893066,43.03172737955346,0.1168404293564788,147.12316310511372,4.101195295667568,67.5,71.21,6.471,1.1746,2629.0,51178.0,19073.5,9378.5,18400.0,1.29,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1629849600000000000,11.5481414851764,80.23240166860599,40.15,8.93071823583966,0.958257713248639,45.49393461104847,0.2995838421656052,10.452081227602685,20.713414001328164,4.343412692956312,0.2431941923774954,0.6352087114337568,2.3733991305369524,6.065092233580073,96.81588532487372,9.02,1.7065373507745054,0.5480943738656987,0.1284567717271783,13.840911761250148,43.202913876160274,0.1181802299890041,148.55906296156357,4.092255781417166,68.54,72.12,6.4756,1.1758,2637.5,50100.0,19178.5,9362.5,18400.0,1.35,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1629936000000000000,11.428078083536295,78.79358200811343,39.92,9.058358044420135,0.9427804771919648,44.653570348657816,0.2989012286395737,11.413100264200644,20.727729404504785,4.376242216343185,0.2356951192979911,0.6454420190006527,2.299188521698224,6.059037986592967,96.90697400917324,8.93,1.68003702560938,0.5547900500398869,0.1284247674869584,13.68928613430554,42.98482888392332,0.1194350337628713,153.39389329937873,4.069799357725139,67.42,70.42,6.4809,1.1761,2637.75,50109.0,18793.49,9315.0,18400.0,1.34,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1630022400000000000,11.584855541809183,79.82933856821707,38.1,9.157115465637172,0.8935083880379286,43.56507354986248,0.2959971166883106,11.09080364425323,21.67094146914305,4.388399928152708,0.2334062727935813,0.6199854121079504,2.2992571630703926,6.124277797429548,97.1583539676925,9.05,1.688865539726197,0.5361050328227571,0.1283962410716463,13.771960853672915,43.939393939393945,0.1206924666073475,153.9083256665778,4.158189915873976,68.84,72.26,6.4711,1.1794,2675.25,50111.5,19039.49,9423.75,18400.0,1.31,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1630281600000000000,11.784190075801009,79.20689956123995,37.12,9.27293333791256,0.9485589201021524,43.40594547366468,0.2927532315452867,10.324287015179022,23.85775693563852,4.4111039641212,0.244436337103247,0.6493980299160891,2.3011564786405474,6.075053103611045,96.76658012744866,9.16,1.7072340951968576,0.5800802626778548,0.1284175110118015,13.924946896388954,44.72504130280858,0.1168599350207394,153.2609815571659,4.158189915873976,69.28,72.26,6.4658,1.1795,2675.25,50111.5,19039.49,9423.75,18400.0,1.29,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1630368000000000000,11.929984087292569,78.81060300434277,37.3,9.327471995992642,0.9462224170685372,42.55386831148327,0.2853826172907616,10.742779879514163,24.322883898029623,4.43089664849636,0.2411223147742218,0.7124068391056554,2.26628895184136,5.989140698772427,96.7894239848914,9.18,1.7149844444100484,0.5845389449072045,0.128570895920574,14.046270066100096,44.51723323890464,0.1131423884101051,159.34431326487433,4.086167987670629,68.43,73.45,6.4604,1.18,2739.0,50092.5,19589.5,9528.25,18400.0,1.3,100.1133,70.3,5.1,320.504,158.652,0.09,54.1,3.313532392980457,23921.991,297961.9,3750436.1,1.53
1630454400000000000,12.085745181604224,78.85602890833017,37.1946,9.33771398927892,0.9685497532591884,42.02937429371972,0.2856093209983888,10.156991764004506,21.89330639793186,4.421929482041692,0.2614716063931649,0.6997127495028357,2.311248073959938,6.096953893564063,97.19094464857176,8.89,1.7337729686218053,0.5818663916918319,0.1286056192939294,14.08083441981747,44.94488562285172,0.1067426640139614,159.95158222375932,4.056047197640118,68.63,71.99,6.4586,1.185,2695.25,50500.0,19395.0,9332.25,24425.0,1.31,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1630540800000000000,11.964832846921055,80.42645688852086,37.5,9.283086647899,0.9807549962990376,42.46366684736312,0.2934789395905171,10.139328356904358,21.42138031441183,4.417184972531273,0.2590673575129533,0.692079940784604,2.455516014234876,6.139976275207592,93.0011862396204,9.22,1.7486254162471926,0.5921539600296077,0.1286829047334719,14.068801897983391,45.0,0.105519981881447,157.59658727828534,4.14719141521697,70.07,73.56,6.456,1.1858,2688.0,50504.0,19512.5,9364.26,24425.0,1.29,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1630627200000000000,12.255505402817672,80.44746304434679,38.21,9.342560553633218,1.0197245999255675,41.86912707387728,0.2895194646429548,9.846663361056798,19.95370346846777,4.395762427496285,0.2567919612951246,0.7480461481205805,2.3767082590612003,6.089126559714795,92.92929292929294,9.51,1.764441621613248,0.6177893561592854,0.1286721420952199,13.879976232917407,45.03862150920975,0.1080845993599847,159.60207612456747,4.112190996436841,69.34,73.07,6.4528,1.1884,2716.75,50499.0,19829.25,9420.5,24425.0,1.33,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1630972800000000000,12.80714007129187,80.59205318980527,38.07,9.153259075907592,1.0191270954877778,44.158706913881886,0.2799078032075361,9.202032367857653,20.75357477538776,4.310767454148305,0.2658592423011594,0.8271176427147183,2.3679848448969927,6.10229694529955,94.71939379587972,8.81,1.7443209055623423,0.5834133372719887,0.128637051844591,14.042150130239166,45.25219038598153,0.1054823825125646,156.85162266226624,4.112742057749293,68.49,71.52,6.4662,1.1849,2738.2,50482.0,19520.0,9330.9,24425.0,1.38,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1631059200000000000,12.953532204864258,79.11918281839446,37.7,9.126355028064612,0.9615384615384616,43.24694239816763,0.2736450554002159,9.295145198976376,20.52344388386777,4.23490548525608,0.2541998231653404,0.8473327438844679,2.398393194706994,6.068052930056711,94.5179584120983,8.45,1.7472452643308158,0.5526083112290009,0.1286067770627241,13.846880907372402,44.36436672967864,0.1054575571914337,157.6759929731351,4.09971271082764,69.36,72.36,6.4612,1.1818,2777.35,50479.0,19722.75,9226.5,24425.0,1.35,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1631145600000000000,12.81724269863538,79.7898396144426,36.75,8.939111392448375,0.9367854245039464,43.65872484157357,0.2717112269232943,9.389573157906357,20.675672208363675,4.212295908521354,0.2434166851073246,0.7781957660249318,2.469573437315373,6.116034503131277,94.5291267871913,8.74,1.7337816271827209,0.5237146861400015,0.1285677552069941,13.848517074323526,44.44641380125251,0.1041398817176652,154.83054182135464,4.078666925014533,68.26,71.32,6.4547,1.1827,2828.75,51140.0,20208.0,9369.25,24425.0,1.3,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1631232000000000000,13.073947667804322,79.44771927048305,37.5,8.933761925930991,0.9837152752192174,43.28612442196083,0.2671446744535677,9.842531109014155,21.17075354582415,4.212295908521354,0.2505342273966546,0.8326578734065286,2.300686065767684,6.056304707830613,94.62976105985332,8.46,1.7348933925079917,0.5489647041485521,0.1285631270666522,13.626685592618877,45.233025786609886,0.1041361329239883,160.72222412201208,4.094138174566906,69.82,72.44,6.444,1.1821,2915.8,51137.0,20426.5,9684.5,24425.0,1.35,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1631491200000000000,13.150356041797396,78.97191828473848,37.62,8.817140179750394,0.984295509842955,43.295410893084096,0.2701331436686675,10.667274011824638,20.96867742335472,4.193310813197923,0.25805500258055,1.0027280100272802,2.255017709563164,6.200708382526564,94.21487603305783,8.28,1.7452493877677546,0.5603480056034801,0.1285386695733544,13.789846517119244,45.0,0.0989747755714829,157.60105635302637,4.18535747909398,70.54,72.97,6.4511,1.1809,2883.5,51123.0,19761.0,9550.5,24425.0,1.33,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1631577600000000000,13.345065927452447,79.04208631957819,37.25,8.940564496120052,1.0011735367463694,45.72320990914033,0.2662532165499103,10.20342793246635,20.16885019802749,4.313552922513596,0.3263899075839812,1.0818541880592638,2.223010523826416,6.16294194158685,93.88672105947737,7.99,1.7022598431311642,0.5537626521930469,0.128568581695691,13.550904576090812,46.70687004848055,0.100283493722639,159.98904887793776,4.154721841372719,70.53,73.05,6.4382,1.1824,2809.75,51120.0,19638.5,9426.25,24425.0,1.28,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1631664000000000000,13.181830647299186,80.25272214007259,37.45,8.897329945503854,0.9817569052677853,45.372889234356784,0.2828208467385911,10.444192923826163,21.784464827050137,4.401056471157848,0.3333577551468972,1.1612572349622683,2.1862443866698182,6.081304656109667,94.54029780193808,7.79,1.686746987951807,0.5641438933255184,0.1284960564560273,13.37745213897424,46.83290002363509,0.098941963471141,157.41429903583742,4.280217574843255,72.59,74.84,6.432,1.1811,2870.3,51117.0,20032.0,9608.0,24425.0,1.31,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1631750400000000000,13.047759724273757,76.22350066987154,37.5,8.759844193839195,0.9213401310997814,42.846228241343,0.2666885725392918,10.099091545022029,19.53080050176547,4.428025228466535,0.3313911143481428,1.1398397669337217,2.1411764705882352,6.094117647058823,94.11764705882354,7.84,1.7716657374713496,0.5608157319737801,0.1284775665321078,13.270588235294117,47.04705882352942,0.0976429505644019,152.65942065962477,4.21476787436286,72.69,75.14,6.4566,1.1764,2857.5,51120.0,19416.0,9348.5,24425.0,1.34,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1631836800000000000,12.858663900188374,75.92871485943775,37.97,8.773491340945501,0.88,43.21818200095887,0.2682382425500255,10.663325644837556,18.957696531032028,4.423775878308501,0.3309090909090909,1.1236363636363635,2.14813945298744,6.075830496537153,94.14250498884846,7.59,1.7182449465658296,0.5163636363636364,0.1285117440457296,13.522713933560278,45.65089799272215,0.0963838080342972,151.31093761920502,4.190105491905869,72.09,74.64,6.4655,1.1734,2871.0,53000.0,19389.0,9307.25,24425.0,1.37,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632096000000000000,12.858663900188374,74.28209855326064,36.51,8.773491340945501,0.8382929307591814,43.21818200095887,0.2606619826393835,9.965649579682042,18.957696531032028,4.339556554746427,0.2975758455508782,1.124981855131369,2.1417673981927003,5.964088721980988,93.88569416735125,7.28,1.7182449465658296,0.4971694004935405,0.1284224585195459,13.73078277197512,44.8773618119939,0.0937483947192685,151.31093761920502,4.152992014002844,70.41,73.59,6.4651,1.1729,2844.75,52990.0,19075.0,9049.15,24425.0,1.31,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632182400000000000,12.672188915839092,74.1454658966755,36.15,8.773491340945501,0.8129200086711468,43.21818200095887,0.2541477253778579,9.511680020635508,18.957696531032028,4.3539898811242175,0.2890382253052966,1.0983452561601272,2.3025544879306303,5.997187719709398,93.74267635340988,7.83,1.7182449465658296,0.4949779608353205,0.1284099255736071,13.897351769393014,45.43590344504335,0.0924551464129971,151.31093761920502,4.213398826579343,70.51,73.65,6.4651,1.1724,2825.02,52988.0,18838.0,8982.5,24425.0,1.33,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632268800000000000,12.661982113524369,76.09993714644878,36.62,8.773491340945501,0.835088228886791,42.409221175123406,0.270359296021972,10.006678822585975,18.77482784767033,4.26276288279841,0.294096289303609,1.067460605620507,2.294870289940134,6.071135109754666,93.90773564972416,8.1,1.699085464927348,0.5010529373320746,0.1284099255736071,14.156591149195917,45.85045193097782,0.0924551464129971,151.31093761920502,4.326772029997131,72.37,75.5,6.4611,1.1739,2921.75,52987.0,19235.0,9301.75,24425.0,1.32,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632355200000000000,12.661982113524369,77.7383207070707,36.96,8.693132425383947,0.8608112051356871,42.40336460752439,0.2820821861602553,9.7275701340436,19.06531289673324,4.265781289400689,0.3063904289466005,1.1635541289757805,2.3471423541837813,6.116652975002934,94.355122638188,8.65,1.715435825979254,0.5325357455500438,0.1284602370605214,14.082854125102688,46.54970073934984,0.0963451777953911,150.85141561695673,4.363978465088173,73.43,76.44,6.459,1.1735,2932.25,52991.0,19373.5,9284.45,24425.0,1.41,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632441600000000000,12.812754042091951,76.96912884904722,38.15,8.55011978633166,0.8442640771070369,42.95870103156559,0.2855483945886315,9.026447954216748,18.55890115838476,4.245330948848741,0.3007464309007899,1.1739981158054933,2.34192037470726,6.159250585480093,94.14519906323186,8.76,1.6579285172984424,0.5254003913327053,0.1284523165733032,14.14519906323185,46.21779859484777,0.0963392374299774,151.10855265942587,4.377067556114499,74.18,77.42,6.466,1.1715,2899.25,52990.0,19405.75,9343.75,24425.0,1.47,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632700800000000000,12.851362190319122,78.44579418556832,39.43,8.61118181046916,0.8377039627039626,44.18047978194546,0.2807675941879364,8.778894801492413,18.031092905483884,4.349916048312841,0.2950174825174825,1.1145104895104896,2.2700678680084247,6.112801310554645,93.6110461034402,9.03,1.6292143531926095,0.5208333333333334,0.1284744303764943,14.041656915516027,46.302363678914105,0.0937863341748408,154.40739798082632,4.541778051956954,75.54,78.85,6.456,1.1702,2864.98,52972.0,18959.5,9372.5,24425.0,1.48,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632787200000000000,12.961931624238725,76.46419114865716,38.6,8.390760054590487,0.818306901296256,43.035303241385705,0.2738176319161462,8.57119939497416,17.65646342218507,4.467147975539452,0.286045332754001,1.0138315591281049,2.27750525578136,5.9892548469983655,93.66970334034106,8.75,1.6330763753444164,0.5032949525671664,0.1284760809656262,13.8986218173324,43.909133380051394,0.0963570607242196,153.3251335276575,4.559060557218513,75.44,78.3,6.4595,1.1681,2926.0,52974.0,18574.5,9281.1,24425.0,1.54,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632873600000000000,12.569395399565526,75.98860524064759,38.38,8.93519455121721,0.7587198849334771,43.15072120809311,0.2797298765460336,8.40258635706893,16.888616937415957,4.454067263143872,0.2804746494066882,1.032002876663071,2.323420074349442,5.915427509293679,92.4721189591078,8.39,1.59667372521137,0.4962243797195252,0.1284641976704302,13.684944237918216,43.57574349442378,0.0963481482528226,148.77941870658844,4.547776523095123,75.06,77.86,6.4702,1.1612,2894.6,52976.0,18357.5,9174.0,24425.0,1.55,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1632960000000000000,12.46156190886026,75.38872807225674,38.9,9.60285632096384,0.7714037375054323,45.32186409906275,0.2779452453597471,9.007629050289548,18.059976723977403,4.339883379958879,0.3078371722439519,1.0430247718383312,2.202132591562355,5.887807139545665,92.7213722763097,8.15,1.6262181118490473,0.5287556135013762,0.128450996587057,13.67640241075568,43.77028280018544,0.0950537374744222,150.17682792696752,4.594612840072909,75.22,77.81,6.4434,1.1577,2842.25,52980.0,17946.5,8944.5,24425.0,1.52,99.95087,72.8,4.7,320.446,160.244,0.08,54.1,3.387179675669188,23921.991,297961.9,3750436.1,1.53
1633046400000000000,12.119356755686011,76.56865142920259,39.9,8.747390573101985,0.7512520868113522,45.32186409906275,0.2773209730057291,9.858332116255294,18.059976723977403,4.353092231394269,0.3012266821514118,0.9835232634100312,2.179457454208208,5.889172269881753,91.35172733596104,8.28,1.6262181118490473,0.5262393844813821,0.128450996587057,14.073730581961511,43.270345467192215,0.0950537374744222,143.25436735659773,4.5783377362324735,76.01,79.4,6.4434,1.1598,2837.0,52978.0,17970.0,9135.0,29675.0,1.48,99.76964,71.7,4.5,325.095,162.527,0.08,54.3,3.9336354462741303,24777.038,332826.7,3833936.9,1.57
1633305600000000000,11.594477189567224,77.42914577655594,41.83,8.747390573101985,0.7564736688972942,45.32186409906275,0.2728384279475982,10.309656253150171,18.059976723977403,4.347341283755372,0.305498981670061,0.9710503345941228,2.2307424189613103,5.803415824329035,88.53258975252702,7.95,1.6262181118490473,0.5273494326447483,0.1284318598346054,13.849192517718135,41.90194028116649,0.0937552576792619,143.25436735659773,4.685820783849596,77.68,81.44,6.4434,1.1622,2897.25,52963.0,17924.5,9257.5,29675.0,1.49,99.76964,71.7,4.5,325.095,162.527,0.08,54.3,3.9336354462741303,24777.038,332826.7,3833936.9,1.57
